Date,TFP_Index,Capital_Index,Land_Q,Labor_Q,Fertilizer_Q,Cropland_Q
1961-01-01,62.8029,31.9871,3230.9711,1576.3886,4370.816,3081.958
1961-02-01,62.8029,31.9871,3230.9711,1576.3886,4370.816,3081.958
1961-03-01,62.8029,31.9871,3230.9711,1576.3886,4370.816,3081.958
1961-04-01,62.8029,31.9871,3230.9711,1576.3886,4370.816,3081.958
1961-05-01,62.8029,31.9871,3230.9711,1576.3886,4370.816,3081.958
1961-06-01,62.8029,31.9871,3230.9711,1576.3886,4370.816,3081.958
1961-07-01,62.8029,31.9871,3230.9711,1576.3886,4370.816,3081.958
1961-08-01,62.8029,31.9871,3230.9711,1576.3886,4370.816,3081.958
1961-09-01,62.8029,31.9871,3230.9711,1576.3886,4370.816,3081.958
1961-10-01,62.8029,31.9871,3230.9711,1576.3886,4370.816,3081.958
1961-11-01,62.8029,31.9871,3230.9711,1576.3886,4370.816,3081.958
1961-12-01,62.8029,31.9871,3230.9711,1576.3886,4370.816,3081.958
1962-01-01,60.4218,35.2505,3265.2431,1598.5298,5741.2547,3116.23
1962-02-01,60.4218,35.2505,3265.2431,1598.5298,5741.2547,3116.23
1962-03-01,60.4218,35.2505,3265.2431,1598.5298,5741.2547,3116.23
1962-04-01,60.4218,35.2505,3265.2431,1598.5298,5741.2547,3116.23
1962-05-01,60.4218,35.2505,3265.2431,1598.5298,5741.2547,3116.23
1962-06-01,60.4218,35.2505,3265.2431,1598.5298,5741.2547,3116.23
1962-07-01,60.4218,35.2505,3265.2431,1598.5298,5741.2547,3116.23
1962-08-01,60.4218,35.2505,3265.2431,1598.5298,5741.2547,3116.23
1962-09-01,60.4218,35.2505,3265.2431,1598.5298,5741.2547,3116.23
1962-10-01,60.4218,35.2505,3265.2431,1598.5298,5741.2547,3116.23
1962-11-01,60.4218,35.2505,3265.2431,1598.5298,5741.2547,3116.23
1962-12-01,60.4218,35.2505,3265.2431,1598.5298,5741.2547,3116.23
1963-01-01,60.0161,37.8902,3317.3091,1620.9821,6021.0909,3168.296
1963-02-01,60.0161,37.8902,3317.3091,1620.9821,6021.0909,3168.296
1963-03-01,60.0161,37.8902,3317.3091,1620.9821,6021.0909,3168.296
1963-04-01,60.0161,37.8902,3317.3091,1620.9821,6021.0909,3168.296
1963-05-01,60.0161,37.8902,3317.3091,1620.9821,6021.0909,3168.296
1963-06-01,60.0161,37.8902,3317.3091,1620.9821,6021.0909,3168.296
1963-07-01,60.0161,37.8902,3317.3091,1620.9821,6021.0909,3168.296
1963-08-01,60.0161,37.8902,3317.3091,1620.9821,6021.0909,3168.296
1963-09-01,60.0161,37.8902,3317.3091,1620.9821,6021.0909,3168.296
1963-10-01,60.0161,37.8902,3317.3091,1620.9821,6021.0909,3168.296
1963-11-01,60.0161,37.8902,3317.3091,1620.9821,6021.0909,3168.296
1963-12-01,60.0161,37.8902,3317.3091,1620.9821,6021.0909,3168.296
1964-01-01,63.8043,44.0893,3422.9561,1643.7497,6010.8452,3273.943
1964-02-01,63.8043,44.0893,3422.9561,1643.7497,6010.8452,3273.943
1964-03-01,63.8043,44.0893,3422.9561,1643.7497,6010.8452,3273.943
1964-04-01,63.8043,44.0893,3422.9561,1643.7497,6010.8452,3273.943
1964-05-01,63.8043,44.0893,3422.9561,1643.7497,6010.8452,3273.943
1964-06-01,63.8043,44.0893,3422.9561,1643.7497,6010.8452,3273.943
1964-07-01,63.8043,44.0893,3422.9561,1643.7497,6010.8452,3273.943
1964-08-01,63.8043,44.0893,3422.9561,1643.7497,6010.8452,3273.943
1964-09-01,63.8043,44.0893,3422.9561,1643.7497,6010.8452,3273.943
1964-10-01,63.8043,44.0893,3422.9561,1643.7497,6010.8452,3273.943
1964-11-01,63.8043,44.0893,3422.9561,1643.7497,6010.8452,3273.943
1964-12-01,63.8043,44.0893,3422.9561,1643.7497,6010.8452,3273.943
1965-01-01,57.4573,46.5689,3265.9241,1666.837,5525.3747,3116.911
1965-02-01,57.4573,46.5689,3265.9241,1666.837,5525.3747,3116.911
1965-03-01,57.4573,46.5689,3265.9241,1666.837,5525.3747,3116.911
1965-04-01,57.4573,46.5689,3265.9241,1666.837,5525.3747,3116.911
1965-05-01,57.4573,46.5689,3265.9241,1666.837,5525.3747,3116.911
1965-06-01,57.4573,46.5689,3265.9241,1666.837,5525.3747,3116.911
1965-07-01,57.4573,46.5689,3265.9241,1666.837,5525.3747,3116.911
1965-08-01,57.4573,46.5689,3265.9241,1666.837,5525.3747,3116.911
1965-09-01,57.4573,46.5689,3265.9241,1666.837,5525.3747,3116.911
1965-10-01,57.4573,46.5689,3265.9241,1666.837,5525.3747,3116.911
1965-11-01,57.4573,46.5689,3265.9241,1666.837,5525.3747,3116.911
1965-12-01,57.4573,46.5689,3265.9241,1666.837,5525.3747,3116.911
1966-01-01,58.3533,47.5285,2998.1641,1690.2487,6070.1238,2849.151
1966-02-01,58.3533,47.5285,2998.1641,1690.2487,6070.1238,2849.151
1966-03-01,58.3533,47.5285,2998.1641,1690.2487,6070.1238,2849.151
1966-04-01,58.3533,47.5285,2998.1641,1690.2487,6070.1238,2849.151
1966-05-01,58.3533,47.5285,2998.1641,1690.2487,6070.1238,2849.151
1966-06-01,58.3533,47.5285,2998.1641,1690.2487,6070.1238,2849.151
1966-07-01,58.3533,47.5285,2998.1641,1690.2487,6070.1238,2849.151
1966-08-01,58.3533,47.5285,2998.1641,1690.2487,6070.1238,2849.151
1966-09-01,58.3533,47.5285,2998.1641,1690.2487,6070.1238,2849.151
1966-10-01,58.3533,47.5285,2998.1641,1690.2487,6070.1238,2849.151
1966-11-01,58.3533,47.5285,2998.1641,1690.2487,6070.1238,2849.151
1966-12-01,58.3533,47.5285,2998.1641,1690.2487,6070.1238,2849.151
1967-01-01,59.7729,50.4613,3194.4291,1713.9891,6389.194,3045.416
1967-02-01,59.7729,50.4613,3194.4291,1713.9891,6389.194,3045.416
1967-03-01,59.7729,50.4613,3194.4291,1713.9891,6389.194,3045.416
1967-04-01,59.7729,50.4613,3194.4291,1713.9891,6389.194,3045.416
1967-05-01,59.7729,50.4613,3194.4291,1713.9891,6389.194,3045.416
1967-06-01,59.7729,50.4613,3194.4291,1713.9891,6389.194,3045.416
1967-07-01,59.7729,50.4613,3194.4291,1713.9891,6389.194,3045.416
1967-08-01,59.7729,50.4613,3194.4291,1713.9891,6389.194,3045.416
1967-09-01,59.7729,50.4613,3194.4291,1713.9891,6389.194,3045.416
1967-10-01,59.7729,50.4613,3194.4291,1713.9891,6389.194,3045.416
1967-11-01,59.7729,50.4613,3194.4291,1713.9891,6389.194,3045.416
1967-12-01,59.7729,50.4613,3194.4291,1713.9891,6389.194,3045.416
1968-01-01,57.8683,53.1704,3072.2201,1738.0631,6902.3553,2923.207
1968-02-01,57.8683,53.1704,3072.2201,1738.0631,6902.3553,2923.207
1968-03-01,57.8683,53.1704,3072.2201,1738.0631,6902.3553,2923.207
1968-04-01,57.8683,53.1704,3072.2201,1738.0631,6902.3553,2923.207
1968-05-01,57.8683,53.1704,3072.2201,1738.0631,6902.3553,2923.207
1968-06-01,57.8683,53.1704,3072.2201,1738.0631,6902.3553,2923.207
1968-07-01,57.8683,53.1704,3072.2201,1738.0631,6902.3553,2923.207
1968-08-01,57.8683,53.1704,3072.2201,1738.0631,6902.3553,2923.207
1968-09-01,57.8683,53.1704,3072.2201,1738.0631,6902.3553,2923.207
1968-10-01,57.8683,53.1704,3072.2201,1738.0631,6902.3553,2923.207
1968-11-01,57.8683,53.1704,3072.2201,1738.0631,6902.3553,2923.207
1968-12-01,57.8683,53.1704,3072.2201,1738.0631,6902.3553,2923.207
1969-01-01,59.2085,56.1589,3340.8551,1762.4751,7468.6234,3191.842
1969-02-01,59.2085,56.1589,3340.8551,1762.4751,7468.6234,3191.842
1969-03-01,59.2085,56.1589,3340.8551,1762.4751,7468.6234,3191.842
1969-04-01,59.2085,56.1589,3340.8551,1762.4751,7468.6234,3191.842
1969-05-01,59.2085,56.1589,3340.8551,1762.4751,7468.6234,3191.842
1969-06-01,59.2085,56.1589,3340.8551,1762.4751,7468.6234,3191.842
1969-07-01,59.2085,56.1589,3340.8551,1762.4751,7468.6234,3191.842
1969-08-01,59.2085,56.1589,3340.8551,1762.4751,7468.6234,3191.842
1969-09-01,59.2085,56.1589,3340.8551,1762.4751,7468.6234,3191.842
1969-10-01,59.2085,56.1589,3340.8551,1762.4751,7468.6234,3191.842
1969-11-01,59.2085,56.1589,3340.8551,1762.4751,7468.6234,3191.842
1969-12-01,59.2085,56.1589,3340.8551,1762.4751,7468.6234,3191.842
1970-01-01,56.834,57.0065,3987.3501,1787.23,9961.1946,3838.337
1970-02-01,56.834,57.0065,3987.3501,1787.23,9961.1946,3838.337
1970-03-01,56.834,57.0065,3987.3501,1787.23,9961.1946,3838.337
1970-04-01,56.834,57.0065,3987.3501,1787.23,9961.1946,3838.337
1970-05-01,56.834,57.0065,3987.3501,1787.23,9961.1946,3838.337
1970-06-01,56.834,57.0065,3987.3501,1787.23,9961.1946,3838.337
1970-07-01,56.834,57.0065,3987.3501,1787.23,9961.1946,3838.337
1970-08-01,56.834,57.0065,3987.3501,1787.23,9961.1946,3838.337
1970-09-01,56.834,57.0065,3987.3501,1787.23,9961.1946,3838.337
1970-10-01,56.834,57.0065,3987.3501,1787.23,9961.1946,3838.337
1970-11-01,56.834,57.0065,3987.3501,1787.23,9961.1946,3838.337
1970-12-01,56.834,57.0065,3987.3501,1787.23,9961.1946,3838.337
1971-01-01,58.4017,57.088,3996.9411,1863.9389,9505.9826,3847.928
1971-02-01,58.4017,57.088,3996.9411,1863.9389,9505.9826,3847.928
1971-03-01,58.4017,57.088,3996.9411,1863.9389,9505.9826,3847.928
1971-04-01,58.4017,57.088,3996.9411,1863.9389,9505.9826,3847.928
1971-05-01,58.4017,57.088,3996.9411,1863.9389,9505.9826,3847.928
1971-06-01,58.4017,57.088,3996.9411,1863.9389,9505.9826,3847.928
1971-07-01,58.4017,57.088,3996.9411,1863.9389,9505.9826,3847.928
1971-08-01,58.4017,57.088,3996.9411,1863.9389,9505.9826,3847.928
1971-09-01,58.4017,57.088,3996.9411,1863.9389,9505.9826,3847.928
1971-10-01,58.4017,57.088,3996.9411,1863.9389,9505.9826,3847.928
1971-11-01,58.4017,57.088,3996.9411,1863.9389,9505.9826,3847.928
1971-12-01,58.4017,57.088,3996.9411,1863.9389,9505.9826,3847.928
1972-01-01,56.4139,60.2173,3819.3271,1943.9402,11479.9911,3670.314
1972-02-01,56.4139,60.2173,3819.3271,1943.9402,11479.9911,3670.314
1972-03-01,56.4139,60.2173,3819.3271,1943.9402,11479.9911,3670.314
1972-04-01,56.4139,60.2173,3819.3271,1943.9402,11479.9911,3670.314
1972-05-01,56.4139,60.2173,3819.3271,1943.9402,11479.9911,3670.314
1972-06-01,56.4139,60.2173,3819.3271,1943.9402,11479.9911,3670.314
1972-07-01,56.4139,60.2173,3819.3271,1943.9402,11479.9911,3670.314
1972-08-01,56.4139,60.2173,3819.3271,1943.9402,11479.9911,3670.314
1972-09-01,56.4139,60.2173,3819.3271,1943.9402,11479.9911,3670.314
1972-10-01,56.4139,60.2173,3819.3271,1943.9402,11479.9911,3670.314
1972-11-01,56.4139,60.2173,3819.3271,1943.9402,11479.9911,3670.314
1972-12-01,56.4139,60.2173,3819.3271,1943.9402,11479.9911,3670.314
1973-01-01,56.5368,59.7814,3799.2671,2027.3752,13832.2154,3650.254
